"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 14:56:22 GMT 2021","Fri Aug 06 14:56:37 GMT 2021","14558","docs.testcases","test_all_in_one","TestConduit","","","test_delete_post_process",""
"passed","Fri Aug 06 14:56:52 GMT 2021","Fri Aug 06 14:57:00 GMT 2021","7582","docs.testcases","test_all_in_one","TestConduit","","","test_global_feed_list",""
"passed","Fri Aug 06 14:56:38 GMT 2021","Fri Aug 06 14:56:51 GMT 2021","12519","docs.testcases","test_all_in_one","TestConduit","","","test_export_my_last_post",""
"passed","Fri Aug 06 14:54:40 GMT 2021","Fri Aug 06 14:54:46 GMT 2021","6333","docs.testcases","test_all_in_one","TestConduit","","","test_login_process",""
"passed","Fri Aug 06 14:55:22 GMT 2021","Fri Aug 06 14:55:37 GMT 2021","14984","docs.testcases","test_all_in_one","TestConduit","","","test_create_post",""
"passed","Fri Aug 06 14:55:38 GMT 2021","Fri Aug 06 14:56:20 GMT 2021","42372","docs.testcases","test_all_in_one","TestConduit","","","test_create_posts_process",""
"passed","Fri Aug 06 14:54:48 GMT 2021","Fri Aug 06 14:55:11 GMT 2021","22977","docs.testcases","test_all_in_one","TestConduit","","","test_edit_settings_process",""
"passed","Fri Aug 06 14:54:30 GMT 2021","Fri Aug 06 14:54:32 GMT 2021","2125","docs.testcases","test_all_in_one","TestConduit","","","test_cookie_process",""
"passed","Fri Aug 06 14:57:02 GMT 2021","Fri Aug 06 14:57:11 GMT 2021","9501","docs.testcases","test_all_in_one","TestConduit","","","test_global_feed_pagination",""
"passed","Fri Aug 06 14:55:12 GMT 2021","Fri Aug 06 14:55:21 GMT 2021","8461","docs.testcases","test_all_in_one","TestConduit","","","test_logout_process",""
"passed","Fri Aug 06 14:54:33 GMT 2021","Fri Aug 06 14:54:38 GMT 2021","4266","docs.testcases","test_all_in_one","TestConduit","","","test_registration_process",""
